departamento;distrito;zona  ;direccion;latitud;longitud;codigo_ue;unidad_educativa;cod_edif_educativo
LA PAZ;CARANAVI;PROLONGACION YARA;AVENIDA CIRCUNVALACION  S/N;-15,833996;-67,556309;80540234;CARMELO NAY;80540222
LA PAZ;CARANAVI;VILLA RAYA;AV. MARISCAL SANTA CRUZ S/N;-15,834978;-67,556686;80540235;PRINCIPE DE PAZ CARANAVI;80540223
LA PAZ;CARANAVI;COLONIA SAN ISIDRO;COLONIA SAN ISIDRO;-15,86086;-67,572348;80540238;SAN ISIDRO;80540225
LA PAZ;CARANAVI;VILLA NUEVA ESPERANZA;CALLE MARCELO QUIROGA SANTA CRUZ;-15,752792;-67,675298;80540239;27 DE MAYO;80540226
LA PAZ;CARANAVI;PRIMAVERA PRIMERA;COLONIA PRIMAVERA;-15,793278;-67,362904;80540241;PRIMAVERA;80540228
LA PAZ;CARANAVI;COLONIA LOA;COLONIA LOA;-15,904693;-67,380653;80540242;LOA;80540229
LA PAZ;CARANAVI;ZONA PRIMERA;ZONA PRIMERA;-15,839368;-67,305616;80540243;NUEVO AMANECER;80540230
LA PAZ;CARANAVI;COLONIA SAN LUIS;COLONIA SAN LUIS;-15,98889;-67,509594;80540244;NOEL KEMPF MERCADO;80540231
LA PAZ;CARANAVI;VILLA SAN JOSE;VILLA SAN JOSE;-15,739043;-67,665349;80540245;CARLOS PALENQUE AVILES;80540232
LA PAZ;CARANAVI;COLONIA GRAN PODER;;-16,047729;-67,395041;80540246;UNION TUNARI;80540233
LA PAZ;CARANAVI;COOPERATIVA UNION PROGRESO;;-16,034117;-67,395784;80540247;LORENZO CALA MAMANI;80540234
LA PAZ;CARANAVI;FLOR DE PUSILLANI;;-15,872409;-67,612279;80540248;PUSILLANI;80540235
LA PAZ;CARANAVI;CENTRAL;AV. MARISCAL SANTA CRUZ NRO. 69;-15,833096;-67,564652;80540194;NACIONAL CARANAVI PRIMARIO;80540236
LA PAZ;CARANAVI;COLONIA NUEVO AMANECER;;-15,420411;-67,531033;80540249;ELIZARDO PEREZ;80540237
LA PAZ;CARANAVI;# 4;ALTO LIMA ZONA # 4;-15,821921;-67,463103;80540250;ORO VERDE I;80540238
LA PAZ;CARANAVI;URBANIZACION VILLA JUANITA;AV. MARISCAL SANTA CRUZ S/N;-15,831435;-67,570525;80540251;BARTOLINA SISA;80540239
LA PAZ;CARANAVI;COLONIA PIQUENDO;SOBRE EL CAMINO COLONIA PIQUENDO;-15,531766;-67,406526;80540252;14 DE SEPTIEMBRE;80540240
LA PAZ;CARANAVI;CENTRAL;AVENIDA MARISCAL SANTA CRUZ Nº 16;-15,833155;-67,564655;80540255;REPUBLICA BOLIVARIANA DE VENEZUELA;80540243
LA PAZ;CARANAVI;SAN ANTONIO;SAN ANTONIO;-15,658546;-67,175771;80540256;REPUBLICA DE CUBA;80540244
LA PAZ;CARANAVI;ALTO BENI;COMUNIDAD 22 DE JULIO;-15,375726;-67,537438;80540258;ESPERANZA;80540246
LA PAZ;CARANAVI;ALTO BENI;COLONIA CHORO;-15,666759;-67,254953;80540259;24 DE ABRIL;80540247
LA PAZ;CARANAVI;URBANIZACION UTASA;16 DE DICIEMBRE S/N;-15,837255;-67,560773;80540260;ECOLOGICA NUEVA BOLIVIA;80540248
LA PAZ;SANTIAGO DE MACHACACATACORA;;SANTIAGO DE MACHACA;-17,066522;-69,192021;80550001;SANTIAGO DE MACHACA;80550001
LA PAZ;SANTIAGO DE MACHACACATACORA;;AUQUI AMAYA;-17,080783;-69,107339;80550002;AUQUI AMAYA;80550002
LA PAZ;SANTIAGO DE MACHACACATACORA;;CONDOR AMAYA;-17,026508;-69,169555;80550003;CONDOR AMAYA;80550003
LA PAZ;SANTIAGO DE MACHACACATACORA;;QUEQUESANI;-17,108495;-69,27259;80550004;QUEQUESANI;80550004
LA PAZ;SANTIAGO DE MACHACACATACORA;;COPAPUJIO;-16,998115;-69,313969;80550005;COPAPUJIO;80550005
LA PAZ;SANTIAGO DE MACHACACATACORA;;VINTO WILAMAYA;-17,08755;-69,265742;80550006;VINTO WILAMAYA;80550006
LA PAZ;SANTIAGO DE MACHACACATACORA;;CORHUARI;-17,035278;-69,234851;80550007;CORHUARI;80550007
LA PAZ;SANTIAGO DE MACHACACATACORA;;CALASAYA;-17,119593;-69,204211;80550008;CALASAYA;80550008
LA PAZ;SANTIAGO DE MACHACACATACORA;;ACHARAYA;-17,139791;-69,173356;80550009;ACHARAYA;80550009
LA PAZ;SANTIAGO DE MACHACACATACORA;;ATACONI;-17,166649;-69,149465;80550010;ATACONI;80550010
LA PAZ;SANTIAGO DE MACHACACATACORA;;COMUNIDAD CHOQUEPIÑA;-17,212383;-69,169392;80550012;CHOQUEPIÑA;80550012
LA PAZ;SANTIAGO DE MACHACACATACORA;SANCANI;SANCANI;-17,165171;-69,334445;80550013;SANCANI;80550013
LA PAZ;SANTIAGO DE MACHACACATACORA;;CHOCOROSI;-17,061385;-69,298944;80550014;CHOCOROSI;80550014
LA PAZ;SANTIAGO DE MACHACACATACORA;;ANUFANI;-17,206379;-69,254686;80550015;AÑUFANI;80550015
LA PAZ;SANTIAGO DE MACHACACATACORA;;SANTIAGO DE MACHACA;-17,067634;-69,194397;80550016;LITORAL;80550016
LA PAZ;SANTIAGO DE MACHACACATACORA;;HUARIPUJO;-17,137173;-69,047607;80550017;HUARIPUJO;80550017
LA PAZ;CHARAÑA;;BERENGUELA;-17,286897;-69,214079;80550019;BERENGUELA;80550019
LA PAZ;SANTIAGO DE MACHACACATACORA;;VILLA EXALTACION;-17,245183;-69,275781;80550020;VILLA EXALTACION;80550020
LA PAZ;CHARAÑA;BERENGELA;PAIRUMANI CHICO;-17,322607;-69,275496;80550021;PAIRUMANI CHICO;80550021
LA PAZ;CHARAÑA;;IÑOCA;-17,397364;-69,275298;80550022;IÑOCA;80550022
LA PAZ;SANTIAGO DE MACHACACATACORA;;VILLA CASQUIRI;-17,273245;-69,289548;80550023;VILLA DE CASQUIRI;80550023
LA PAZ;SANTIAGO DE MACHACACATACORA;;VILLA MERCEDES;-17,249674;-69,332297;80550024;VILLA MERCEDES;80550024
LA PAZ;SANTIAGO DE MACHACACATACORA;;QUEHUANI;-17,157153;-69,276932;80550025;QUEHUANI;80550025
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;SAN PEDRO DE CURAHUARA;-17,65255;-68,049445;80560001,8056005;MCAL. SUCRE,SAN PEDRO DE CURAHUARA;80560001
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;CMD. SIHUAYRUTA;-17,599041;-68,036514;80560003;BOLIVIA;80560002
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;CONCHARI;-17,660303;-68,09648;80560004;JUAN CANCIO COLQUE;80560003
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;VILLA REMEDIOS;-17,532466;-68,056155;80560005;TOCOPILLA;80560004
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;VILACOTA;-17,639395;-67,979337;80560006;VILACOTA;80560005
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;VILLA MANQUIRI;-17,581795;-67,919563;80560008;GUALBERTO VILLARROEL;80560006
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;ACOHACONI;-17,599849;-67,939324;80560009;GERMAN BUSCH DE ACOHACONI;80560007
LA PAZ;PAPEL PAMPA;;COLQUE AMAYA ALTA;-17,571207;-67,785325;80560010;COLQUE AMAYA ALTA;80560008
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;ACHAVIRI;-17,595666;-67,904648;80560012;EDUARDO ABAROA;80560009
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;LLOCOHUTA;-17,538858;-67,987927;80560013;LLOCOHUTA;80560010
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;CHILAHUALA;-17,477289;-68,010067;80560014;PUERTO MEJILLONES;80560011
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;LLOCOHUTA;-17,540892;-67,985496;80560015;LUIS ESPINAL;80560012
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;PEDRO DOMINGO MURILLO;-17,6365;-67,881918;80560016;CHOJÑA;80560013
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;HURNUNI;-17,568354;-67,97859;80560017;JORDAN DE HORNUNI;80560014
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;COTAPATA;-17,621756;-67,926428;80560018;COTAPATA;80560015
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;THOLA WILQUE;-17,694331;-67,979903;80560019;SIMON BOLIVAR DE THOLA WILLQUE;80560016
LA PAZ;PAPEL PAMPA;;CIRCA CRUZANI;-17,714758;-67,624865;80560021;CIRCA CRUZANI;80560018
LA PAZ;PAPEL PAMPA;;LARUTA CIRCA GRANDE;-17,703103;-67,659659;80560022;LARUTA CIRCA GRANDE;80560019
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;HUISKO KARI;-17,72654;-67,959586;80560027;HUISCO KARI;80560024
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;NIQUEJAHUIRA;-17,675801;-67,987759;80560030;ÑEQUEJAHUIRA;80560027
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;TIKA BELEN;-17,65361;-67,994735;80560031;TIKA BELEN;80560028
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;PACOLLO;SAN JUAN DE PACOLLO;-17,477055;-68,174617;80560032;CALAMA;80560029
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;PACOLLO;SAN JUAN DE PACOLLO;-17,476985;-68,17163;80560033;FRANZ TAMAYO;80560030
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;CHACARILLA;-17,575273;-68,230109;80560034;CHACARILLA;80560031
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;YUNGUYO;-17,539731;-68,171167;80560035;KANAPATA;80560032
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;ROSA PATA;-17,501188;-68,091254;80560036;ROSA PATA;80560033
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;PUERTO AROMA;-17,456853;-68,160538;80560037,8056004;COLORADOS DE BOLIVIA,PUERTO AROMA;80560034
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;SAN JUANILLO;-17,501673;-68,215386;80560039;CORNETA MAMANI;80560035
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;CHOJÑACOTA;-17,492439;-68,067704;80560040;ANTOFAGASTA DE CHOJÑACOTA;80560036
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;VILLA LAIMINI;-17,581314;-67,840859;80560041;VILLA LAIMINI;80560037
LA PAZ;PAPEL PAMPA;;COLQUE AMAYA BAJA;-17,58953;-67,77387;80560044;COLQUE AMAYA BAJA;80560040
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;CALLIPAMPA;-17,502937;-68,00568;80560045;CALLIPAMPA;80560041
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;CMD. ILATA ALTA;-17,694449;-68,02225;80560049;VILLA PAMPA;80560043
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;SIMON BOLIVAR VILLA VISTA;-17,74257;-67,959853;80560048;SIMON BOLIVAR VILLA VISTA;80560044
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;PHAQHAWA;-17,686228;-67,943119;80560047;UNIFICADA CHUA NORTE;80560045
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;ZONA PUERTO CASTRILLO;-17,558808;-67,826709;80560050;ANTOFAGASTA DE PUERTO CASTILLO;80560046
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;SAN PEDRO DE CURAHUARA LADO OESTE DE LA IGLESIA;-17,654589;-68,049824;80560002;16 DE JULIO;80560047
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;ACHAVIRI;ACHAVIRI;-17,600592;-67,900879;80560011;NACIONAL EDUARDO ABAROA;80560048
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;MANQUIRI;MANQUIRI;-17,579448;-67,915421;80560007;HERNANDO SILES;80560049
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;CAYLLAVITO;CAYLLAVITO;-17,643642;-67,864681;80560051;CAYLLAVITO;80560050
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;;CHAMBI CHICO;-17,631877;-68,00482;80560052;UNION VILLA PAMPA;80560051
LA PAZ;SAN PEDRO DE CURAHUARA/ CHACARILLA;TOLAR PAMPA;TOLAR PAMPA;-17,528901;-67,961916;80560053;ELIZARDO PEREZ;80560052
LA PAZ;COPACABANA;GARITA;AV. 16 DE JULIO DOS CUADRAS DE LA PLAZA SUCRE;-16,167603;-69,088602;80570001;LITORAL;80570001
LA PAZ;COPACABANA;;CHALLA;-16,017273;-69,158617;80570003;CHALLA A;80570002
LA PAZ;COPACABANA;;CHALLAPAMPA;-15,995191;-69,187889;80570004;CHALLA PAMPA;80570003
LA PAZ;COPACABANA;;CHALLA;-16,012404;-69,173327;80570005;CHALLA B;80570004
LA PAZ;COPACABANA;;CMD. YAMPUPATA;-16,064678;-69,12809;80570006;YAMPUPATA;80570005
LA PAZ;COPACABANA;;CMD. SICUANI;-16,086626;-69,113657;80570007;SICUANI;80570006
LA PAZ;COPACABANA;;CMD. SAMPAYA;-16,082231;-69,101576;80570008;SAMPAYA;80570007
LA PAZ;COPACABANA;;CMD. TITICACHI;-16,097587;-69,106938;80570009;TITICACHI;80570008
LA PAZ;COPACABANA;;CMD. SIRIPACA;-16,099124;-69,062222;80570010;SIRIPACA B;80570009
LA PAZ;COPACABANA;;CMD. CHACHAPOYA;-16,128528;-69,016543;80570011;CHACHAPOYA;80570010
LA PAZ;COPACABANA;;CMD. KOLLA SUYO;-16,114775;-69,033744;80570012;KOLLASUYO;80570011
LA PAZ;COPACABANA;;CMD. KELLAY BELEN;-16,105897;-69,049755;80570013;KELLAY BELEN;80570012
LA PAZ;COPACABANA;;CMD. SANTA ANA;-16,103097;-69,080279;80570014;SANTA ANA;80570013
LA PAZ;COPACABANA;;CMD SAN MIGUEL DE HUEKO;-16,1409;-69,072732;80570015;SAN MIGUEL DE HUEKO;80570014
LA PAZ;COPACABANA;;CHAÑI;-16,129326;-69,083524;80570016;CHAÑI;80570015
LA PAZ;COPACABANA;;ISLA COATI;-16,043519;-69,070688;80570017;ISLA COATI;80570016
LA PAZ;COPACABANA;;CMD. CHISSI;-16,145338;-68,988706;80570041;VILLA ROSARIO DE CHISSI;80570017
LA PAZ;COPACABANA;;HUACUYO;-16,178449;-69,033157;80570019;HUACUYO A;80570018
LA PAZ;COPACABANA;;CMD. VILLA AJANANI;-16,184556;-68,998049;80570021;VILLA AJANANI;80570020
LA PAZ;COPACABANA;;CMD. SOPOCACHI;-16,166867;-69,028974;80570022;SOPOCACHI;80570021
LA PAZ;COPACABANA;CUSIJATA;HDA. CUSIJATA;-16,157526;-69,068225;80570023;CUSIJATA;80570022
LA PAZ;COPACABANA;;MARCA KOSKO;-16,165454;-69,070354;80570024;MARCA KOSCO;80570023
LA PAZ;COPACABANA;;JISKA COTA;-16,185929;-69,12171;80570025;JISKA KOTA;80570024
LA PAZ;COPACABANA;HUACUYO;HUACUYO;-16,178606;-69,032613;80570026;HUACUYO B;80570025
LA PAZ;COPACABANA;;KASANI;-16,222049;-69,092506;80570027;KASANI;80570026
LA PAZ;COPACABANA;;SAHUINA;-16,199069;-69,094308;80570028;SAHUIÑA;80570027
LA PAZ;COPACABANA;;CMD. VILUYO;-16,206937;-69,068438;80570029;VILUYO;80570028
LA PAZ;COPACABANA;;COPACATI;-16,187364;-69,085329;80570030;COPACATI;80570029
LA PAZ;COPACABANA;;HUAYRA SUCUPA;-16,194417;-69,113652;80570031;HUAYRA SUCUPA;80570030
LA PAZ;COPACABANA;;ALTO SAN PEDRO;-16,173457;-69,063721;80570032;ALTO SAN PEDRO;80570031
LA PAZ;COPACABANA;;LOCKA;-16,208912;-69,08413;80570033;16 DE JULIO;80570032
LA PAZ;COPACABANA;;YUMANI;-16,034588;-69,149156;80570035;YUMANI;80570033
LA PAZ;COPACABANA;CUNDIZA;COPACABANA CALLE JUNIN NRO 777 ZONA KUNDIZA;-16,163354;-69,083796;80570036;COPACABANA;80570034
LA PAZ;COPACABANA;;CMD. SIRIPACA;-16,100369;-69,067772;80570037;SIRIPACA A;80570035
LA PAZ;COPACABANA;;TOCOPA;-16,130683;-69,002929;80570040;TOCOPA;80570038
LA PAZ;COPACABANA;COMUNIDAD LOCKA;LOCKA;-16,208352;-69,083783;80570034;REPUBLICA DE VENEZUELA;80570039
LA PAZ;COPACABANA;WAJRAPILA;CALLE FINAL MURILLO;-16,169689;-69,086606;80570038;CNL. FELIX ROSA TEJADA;80570040
LA PAZ;COPACABANA;LITORAL;AV. 16 DE JULIO S/N FRENTE A LA PLAZA SUCRE;-16,165226;-69,088309;80570002;6 DE JUNIO;80570042
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CHARAZANI CURVA;;-15,154678;-69,010113;80580001;YAWAR MALLKU;80580001
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;NIÑO CORIN;NIÑO CORIN;-15,170545;-68,985352;80580002;NIÑOCORIN;80580002
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;QUIABAYA;COTA COTA DE QUIABAYA;-15,186275;-69,000333;80580003;COTA COTA DE QUIABAYA;80580003
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CHARI;CHARI;-15,174691;-69,040883;80580005;CHARI;80580005
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CHACARAPI;;-15,168674;-69,069415;80580006;LAGUNILLAS DE CHACARAPI;80580006
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;APACHETA;;-15,141937;-69,122386;80580007;APACHETA;80580007
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CHULLINA;;-15,132947;-68,940405;80580008;CHULLINA;80580008
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;JATICHULAYA;;-15,172718;-68,958245;80580009;JATICHULAYA;80580009
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;KHAZU;;-15,187191;-68,821008;80580010;KHAZU;80580010
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;MATARO;;-15,215774;-68,778854;80580011;MATARO;80580011
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CARIJANA;CARIJANA;-15,222428;-68,731369;80580012;CARIJANA;80580012
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;SIATHA;SIATHA;-15,206154;-68,686884;80580013;SIATHA;80580013
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;PAUJE YUYO;PAUJE YUYO;-15,057837;-68,456916;80580015;PAUJE YUYO;80580015
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;AMARETE;;-15,228218;-68,983262;80580017;ISQANI;80580017
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CHACAHUAYA;;-15,240581;-69,004298;80580018;CHACAHUAYA;80580018
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;INCA ROCA;INCA ROCA;-15,191095;-68,976428;80580019;INCA ROCA;80580019
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;ATIQUE;ATIQUE;-15,293434;-68,957354;80580020;ATIQUE;80580020
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;VISCACHANI;;-15,313768;-68,956207;80580021;VISCACHANI;80580021
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;SAYHUANI;;-15,301086;-68,914001;80580022;SAYHUANI;80580022
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;SAPHI;SAPHI;-15,331286;-68,923862;80580023;SAPHI;80580023
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;MOYAPAMPA;;-15,261318;-69,011013;80580024;MOYAPAMPA;80580024
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CALUYO;;-15,191189;-69,076497;80580025;TUPAC KATARI DE CALUYO;80580025
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;JOTAHOCO;;-15,252183;-68,992195;80580026;JOTAHOCO;80580026
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;LLACHUANI;;-15,267569;-69,043201;80580027;LLACHUANI;80580027
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;TACACHILLANI;;-15,260979;-68,987124;80580028;TACACHILLANI;80580028
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;MORO KARKA;;-15,216175;-69,096041;80580029;MOROKARKA;80580029
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CHULLUMPINI;;-15,244449;-69,083062;80580030;CHULLUMPINI;80580030
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;HUATO;;-15,378633;-68,891873;80580031;HUATO;80580031
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CURVA;CURVA;-15,126036;-69,003131;80580032;SAN PEDRO DE CURVA;80580032
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CANIZAYA;;-15,086118;-69,018104;80580033;CAÑIZAYA;80580033
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CAALAYA;;-15,095631;-69,036967;80580034;SAN JUAN DE CAALAYA;80580034
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;UPINHUAYA;;-15,124941;-69,028272;80580035;UPINHUAYA;80580035
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;MEDALLAVI;;-15,077638;-69,101235;80580036;MEDALLANI;80580036
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CAÑUHUMA;CAÑUHUMA;-15,036247;-69,133843;80580037;TAYPI CAÑUHUMA;80580037
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;SANACHI;;-15,131179;-68,933792;80580038;SANACHI;80580038
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;PAJAN;;-15,136289;-68,90551;80580039;PAJAN;80580039
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;QUELLWA COTA;QUELLWA COTA;-15,045322;-68,958117;80580040;QUELLWACOTA;80580040
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CHARAZANI;INGAVI S/N;-15,194504;-69,00363;80580041;DORA VILLAMOR DE VASQUEZ;80580041
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;CHAJAYA;GRAL. RAMON GONZALES (CHAJAYA);-15,198885;-68,995575;80580042;GRAL. RAMON GONZALES;80580042
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;PAMPA BLANCA;PAMPA BLANCA;-15,216653;-69,035062;80580044;PAMPA BLANCA;80580043
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;HUATA HUATA;;-15,19089;-68,983787;80580045;HUATA HUATA;80580044
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;WASA HUAYCO;CALLE : INNOMINADA S/N;-15,183715;-68,979979;80580043;MANUEL ISAURO PASTEN OBLITAS;80580049
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;KALLURHUAYA;;-15,172703;-68,848015;80580051;KALLURHUAYA;80580051
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;SOTO PATA;SOTO PATA;-15,146367;-68,477546;80580052;SOTO PATA;80580052
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;KHUCHI PAMPA;KHUCHI PAMPA;-15,215173;-68,65917;80580053;JARDIN DEL TROPICO;80580053
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;ÑICUS;ÑIQUS;-15,137283;-68,484682;80580054;PARAISO ECOLOGICO CULTURAL;80580054
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;HUIRA PATA;ZONA HUIRA PATA;-15,076807;-68,490702;80580055;TOLAPAMPA;80580055
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;SORAPATA;SORAPATA;-15,26237;-68,991861;80580056;SORAPATA;80580056
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;ZACANACON;COMUNIDAD ZACANACON;-15,181614;-68,947458;80580057;SACANACON;80580057
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;FLORIDA;FLORIDA;-15,210312;-68,683506;80580058;FLORIDA;80580058
LA PAZ;GRAL. JUAN J. PEREZ (CHARAZANI) / CURVA;RIO QUITACALZON;CMD. RIO QUITA CALZON;-15,212857;-68,672129;80580059;HUAYNA MAYU;80580059
LA PAZ;IXIAMAS;;CMD. SANTA ROSA DE MARAVILLAS;-13,951959;-68,005012;80590020;SANTA ROSA DE MARAVILLA;80590019
LA PAZ;IXIAMAS;LA PAZ DEL BENI;LA PAZ DEL BENI;-12,978247;-67,058132;80590021;LA PAZ DEL BENI;80590021
LA PAZ;IXIAMAS;;CMD. PUERTO PEREZ;-12,440947;-68,557537;80590023;PUERTO PEREZ;80590023
LA PAZ;IXIAMAS;;LAS MERCEDES;-12,446255;-68,507226;80590024;LAS MERCEDES;80590024
LA PAZ;IXIAMAS;;;-13,914819;-68,008154;80590025;SAN FELIPE;80590025
LA PAZ;IXIAMAS;;CMD. NUEVA IDIAMAS;-13,640515;-68,446153;80590026;NUEVA IDIAMAS;80590026
LA PAZ;IXIAMAS;EL TIGRE;EL TIGRE;-13,601017;-68,516501;80590027;TOMAS KATARI;80590027
LA PAZ;IXIAMAS;UNDUMO;UNDUMO;-13,551075;-68,108885;80590029;BRUNO RACUA;80590029
LA PAZ;IXIAMAS;COMUNIDAD ESPERANZA;COMUNIDAD TOROMONA;-12,221346;-68,245915;80590030;TOROMONAS;80590030
LA PAZ;IXIAMAS;COMUNIDAD CARMEN DEL EMERO;;-13,459371;-67,392912;80590031;SAN ANTONIO DE TEQUEJE;80590031
LA PAZ;IXIAMAS;EL TIGRE;LOCALIDAD EL TIGRE;-11,999983;-68,059215;80590033;EL TIGRE;80590033
LA PAZ;IXIAMAS;EL TIGRE;;-12,045427;-67,696681;80590035;MANURIMI;80590035
LA PAZ;IXIAMAS;;;-13,616352;-68,1807;80590037;PUERTO RUSO;80590037
LA PAZ;IXIAMAS;FLOR DE MAYO;;-13,887459;-68,086739;80590038;SEGUNDO FLOR DE MAYO;80590038
LA PAZ;IXIAMAS;TAHUA;;-13,896552;-67,960862;80590039;NUEVA ESPERANZA;80590039
LA PAZ;IXIAMAS;16 DE JULIO;AVENIDA 16 DE JULIO S/N;-13,772456;-68,134372;80590040;15 DE AGOSTO;80590040
LA PAZ;IXIAMAS;EL TIGRE - YURUBAMBA;;-13,788143;-68,171169;80590041;CANDELARIA DE MADIDI;80590041
